,Unnamed: 0,rev_page,page_title,date,same_day_revs,prev_day_revs,week_before_revs,month_before_revs,year_before_revs,week_after_revs,day_after_revs,day_after_2_revs,category,category_score,around,before,boost,same_day_views,prev_day_views,week_before_views,month_before_views,year_before_views,day_after_views,is_event,News Item,subcategory,-1,Culture,Geography,History_and_Society,STEM,category_score_upd,category_upd
711,713,373911,Półczno,20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,Geography,0.9990700483322144,5,6,0.8333333333333334,4,4,14,44,610,4,0,-1,Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Europe.Eastern_Europe
712,714,374179,Przerwanki,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Geography,1.0000100135803225,5,3,1.6666666666666667,1,4,7,36,291,1,0,-1,Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
713,715,375812,Rożubowice,20220601,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,Geography,1.0000100135803225,9,7,1.2857142857142858,1,5,14,44,346,2,0,-1,Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
714,716,375935,Runów_(wieś_w_województwie_mazowieckim),20220601,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Eastern_Europe
715,717,376108,Rzakta,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,Geography,1.0000100135803225,4,12,0.3333333333333333,1,2,15,48,575,2,0,-1,Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
716,718,376242,Rudaki_(Polska),20220601,0.0,0.0,6.0,7.0,25.0,2.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Eastern_Europe
717,719,376700,Proporzec_dziobowy,20220601,7.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9808859825134277,History_and_Society.Military_and_warfare
718,720,378395,Skidmore,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Geography,0.9284188151359558,59,35,1.6857142857142855,9,15,55,199,3160,35,0,-1,Regions,0,0,1,0,0,0.9995066523551941,Geography.Regions.Americas.North_America
719,721,378842,Lista_najbardziej_dochodowych_filmów,20220601,0.0,0.0,2.0,4.0,20.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Culture.Media.Films
720,722,379393,Ten_Typ_Mes,20220601,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,Culture,1.0000100135803225,26,40,0.65,4,7,49,207,2667,8,0,-1,Media,0,1,0,0,0,0.7773098945617676,Culture.Media.Media*
721,723,381244,Szczaki,20220601,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,Geography,0.9988405108451844,8,2,4.0,1,6,9,40,562,2,0,-1,Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Europe.Eastern_Europe
722,724,381836,Sękocin_Stary,20220601,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,Geography,1.0000100135803225,19,16,1.1875,4,9,31,129,1193,7,0,-1,Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
723,725,385001,Hrabstwo_Lanark,20220601,2.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9995794296264648,Geography.Regions.Americas.North_America
724,726,385041,Hrabstwo_Leeds_and_Grenville,20220601,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9994742274284363,Geography.Regions.Americas.North_America
725,727,385205,Hrabstwo_Lennox_and_Addington,20220601,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
726,728,385725,Henryk_Skarżyński_(lekarz),20220601,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Culture.Biography.Biography*
727,729,386213,Więckowy,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,Geography,0.9985549449920654,14,8,1.75,8,9,19,58,420,11,0,-1,Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Europe.Eastern_Europe
728,730,386408,Witoszyńce,20220601,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,Geography,1.0000100135803225,3,7,0.4285714285714285,1,1,8,37,402,1,0,-1,Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
729,731,386597,Wola_Ducka,20220601,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,Geography,1.0000100135803225,11,12,0.9166666666666666,7,9,21,71,887,8,0,-1,Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
730,732,386635,Wola_Karczewska,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,Geography,1.0000100135803225,1,3,0.3333333333333333,-1,-1,3,30,397,-1,0,-1,Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Europe.Eastern_Europe
731,733,386893,Wolica_Pierwsza,20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,Geography,1.0000100135803225,5,5,1.0,-1,1,7,31,459,2,0,-1,Regions,0,0,1,0,0,0.9993221759796143,Geography.Regions.Europe.Eastern_Europe
732,734,386915,Wołcza_Mała,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,Geography,0.98678719997406,5,5,1.0,3,3,9,33,469,4,0,-1,Regions,0,0,1,0,0,0.998599648475647,Geography.Regions.Europe.Eastern_Europe
733,735,387515,Wypnicha,20220601,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,Geography,1.0000100135803225,4,3,1.3333333333333333,1,3,6,15,234,1,0,-1,Regions,0,0,1,0,0,0.9921941161155701,Geography.Regions.Europe.Eastern_Europe
734,736,388622,Zadry,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,Geography,0.990301549434662,5,7,0.7142857142857143,1,1,10,38,447,3,0,-1,Regions,0,0,1,0,0,0.9980832934379578,Geography.Regions.Europe.Eastern_Europe
735,737,390505,Łagów,20220601,0.0,0.0,0.0,1.0,5.0,4.0,4.0,0.0,Geography,0.6370407938957214,17,14,1.2142857142857142,2,6,22,114,804,7,0,-1,Geographical,0,0,1,0,0,0.960371196269989,Geography.Regions.Europe.Europe*
736,738,392000,Hymn_Bahamów,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9903015494346619,Culture.Media.Music
737,739,392103,Kumba,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Geography,0.9859463572502136,230,217,1.0599078341013826,51,114,379,1344,16316,88,0,-1,Regions,0,0,1,0,0,0.9496793746948242,Geography.Regions.Africa.Africa*
738,740,393257,Telekamery,20220601,2.0,0.0,0.0,10.0,86.0,9.0,3.0,0.0,Geography,0.9886782765388488,39,22,1.7727272727272727,15,25,48,105,1043,22,0,-1,Regions,0,0,1,0,0,0.9648651480674744,Geography.Regions.Europe.Eastern_Europe
739,741,393827,Bobolice_(województwo_dolnośląskie),20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Eastern_Europe
740,742,393999,Borówki_(województwo_podkarpackie),20220601,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
741,743,394547,Chromiec_(województwo_dolnośląskie),20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
742,744,395045,Franciszek_Fiszer,20220601,0.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,Geography,0.997120440006256,19,16,1.1875,6,10,27,93,1212,6,0,-1,Regions,0,0,1,0,0,0.9219318628311157,Geography.Regions.Europe.Eastern_Europe
743,745,395429,Dąbki_(województwo_lubuskie),20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
744,746,395970,Zagórzyca,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,Geography,1.0000100135803225,1,10,0.1,-1,-1,11,36,307,-1,0,-1,Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
745,747,396095,Droga_krajowa_nr_50_(Polska),20220601,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9173126816749573,History_and_Society.Transportation
746,748,399525,Łęczno_(województwo_łódzkie),20220601,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Eastern_Europe
747,749,399989,Malcanów_(województwo_mazowieckie),20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
748,750,400067,Marianki_(województwo_lubuskie),20220601,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Eastern_Europe
749,751,402689,Stockton_(Kalifornia),20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9046605229377747,Geography.Regions.Americas.North_America
750,752,403048,Alfabet_łaciński,20220601,0.0,0.0,0.0,3.0,9.0,2.0,1.0,1.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9954004287719727,Culture.Linguistics
751,753,404058,Szamoty_(województwo_mazowieckie),20220601,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
752,754,404319,Święcice_(województwo_mazowieckie),20220601,0.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Eastern_Europe
753,755,405544,Propozycje_tematów/Film,20220601,0.0,0.0,3.0,19.0,214.0,5.0,2.0,1.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,-1.0,-1
754,756,405992,Witkowo_(województwo_pomorskie),20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
755,757,406153,Wrząca_(województwo_pomorskie),20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9994397163391113,Geography.Regions.Europe.Eastern_Europe
756,758,406679,Zakrzewo_(województwo_pomorskie),20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
757,759,406969,Małoletni,20220601,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.8872146010398865,History_and_Society.Politics_and_government
758,760,407172,Adamowo_(powiat_iławski),20220601,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Eastern_Europe
759,761,407533,Kopalnia_Soli_„Wieliczka”,20220601,3.0,0.0,0.0,1.0,23.0,7.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9808859825134277,Geography.Regions.Europe.Eastern_Europe
760,762,407683,Bolesławice_(powiat_świdnicki),20220601,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
761,763,407802,Brennik_(powiat_złotoryjski),20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
762,764,410867,Reprezentacja_Algierii_w_piłce_nożnej_mężczyzn,20220601,0.0,0.0,2.0,2.0,8.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Culture.Sports
763,765,411790,Majdan_(powiat_otwocki),20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
764,766,411983,Michałówek_(powiat_otwocki),20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Eastern_Europe
765,767,413219,Połomia_(powiat_wodzisławski),20220601,1.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
766,768,413254,Poręby_(powiat_otwocki),20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
767,769,413339,Przybysławice_(powiat_tarnowski),20220601,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
768,770,413799,Prefektura_Hyōgo,20220601,3.0,10.0,69.0,112.0,114.0,4.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Asia.Asia*
769,771,414178,Siedliska_(powiat_zamojski),20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Eastern_Europe
770,772,414358,Solec_(powiat_piaseczyński),20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9995066523551941,Geography.Regions.Europe.Eastern_Europe
771,773,415310,Wierzbie_(powiat_nyski),20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
772,774,415612,Wrzeście_(powiat_lęborski),20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Eastern_Europe
773,775,415944,Zakręt_(powiat_otwocki),20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Europe*
774,776,418214,Addington_Highlands_(Ontario),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
775,777,418247,Athens_(Ontario),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
776,778,418250,Augusta_(Ontario),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
777,779,418264,Bathurst_Burgess_Sherbrooke,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
778,780,418269,Beckwith_(Ontario),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
779,781,418295,Brockville,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Geography,0.994098961353302,617,696,0.8864942528735632,164,295,1153,4226,48612,255,0,-1,Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
780,782,418325,Carleton_Place_(Ontario),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
781,783,418407,Drummond-North_Elmsley,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
782,784,418434,Edwardsburgh/Cardinal,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Geography,0.9916942119598388,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
783,785,418436,Elizabethtown-Kitley_(Ontario),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
784,786,418469,Front_of_Yonge,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Geography,1.0000100135803225,48,42,1.1428571428571428,10,21,68,290,3290,21,0,-1,Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
785,787,418473,Gananoque_(Ontario),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
786,788,418501,Greater_Napanee_(Ontario),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
787,789,418600,Lanark_Highlands,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Geography,1.0000100135803225,56,52,1.0769230769230769,12,24,94,324,3837,24,0,-1,Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
788,790,418616,Leeds_and_the_Thousand_Islands,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Geography,1.0000100135803225,130,111,1.1711711711711712,16,39,172,698,8032,61,0,-1,Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
789,791,418622,Loyalist_(Ontario),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
790,792,418675,Merrickville-Wolford_(Ontario),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
791,793,418687,Montague_(Ontario),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
792,794,418732,North_Grenville_(Ontario),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
793,795,418782,Perth_(Ontario),20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
794,796,418806,Prescott_(Ontario),20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Geography,0.9980222582817078,1,-1,-1.0,-1,-1,-1,28,165,-1,0,-1,Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
795,797,418828,Rideau_Lakes,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Geography,0.9996640086174012,79,74,1.0675675675675675,11,20,104,463,5392,33,0,-1,Regions,0,0,1,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
796,798,418862,Smiths_Falls_(Ontario),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
797,799,418900,Stone_Mills_(Ontario),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
798,800,418973,Westport_(Ontario),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Americas.North_America
799,804,420628,Twierdza_Toruń,20220601,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.997758150100708,Geography.Regions.Europe.Europe*
800,805,421655,Grzegorz_B./brudnopis,20220601,1.0,0.0,2.0,3.0,19.0,2.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,-1.0,-1
801,806,423032,Droga_krajowa_nr_37_(Polska),20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.983095109462738,History_and_Society.Transportation
802,807,423190,Droga_krajowa_nr_87_(Polska),20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9783946871757507,History_and_Society.Transportation
803,808,423204,Droga_krajowa_nr_85_(Polska),20220601,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9790457487106323,History_and_Society.Transportation
804,809,423210,Droga_krajowa_nr_84_(Polska),20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9748311638832092,History_and_Society.Transportation
805,810,423240,Droga_krajowa_nr_83_(Polska),20220601,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9763205647468567,History_and_Society.Transportation
806,811,423356,Droga_krajowa_nr_82_(Polska),20220601,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9511522054672241,Geography.Regions.Europe.Europe*
807,812,423394,Droga_krajowa_nr_80_(Polska),20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,1,-1,0,-1,-2,1,0,0,0,0,0.9591643214225769,Geography.Regions.Europe.Eastern_Europe
808,813,423397,Droga_krajowa_nr_76_(Polska),20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9626831412315369,History_and_Society.Transportation
809,814,423425,Droga_krajowa_nr_75_(Polska),20220601,0.0,0.0,0.0,2.0,24.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9763205647468567,History_and_Society.Transportation
810,815,423444,Droga_krajowa_nr_72_(Polska),20220601,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9450047016143799,History_and_Society.Transportation
